Brand,Model,Year,VehicleAge,UsedOrNew,Transmission,DriveType,FuelType,EngineSizeL,Cylinders,FuelConsumption_L100km,Kilometres,ExteriorColour,InteriorColour,State,BodyType,Doors,Seats,Price,PricePerYearAge
Hyundai,I30,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,70764.0,White,Black,WA,Hatchback,4.0,5.0,19990.0,4997.5
Nissan,Patrol,2016,7,USED,Automatic,4WD,Diesel,3.0,4.0,11.8,91290.0,White,,WA,SUV,4.0,7.0,51990.0,7427.142857142857
Holden,Rodeo,2008,15,USED,Manual,Other,Diesel,,,,266342.0,Silver,,WA,Ute / Tray,,,14999.0,999.9333333333333
Jaguar,F-Type,2014,9,USED,Automatic,Rear,Premium,3.0,6.0,8.8,22063.0,Grey,,WA,Coupe,2.0,2.0,89990.0,9998.888888888889
Ford,Ranger,2014,9,USED,Automatic,4WD,Diesel,3.2,5.0,9.2,213031.0,Blue,Grey,WA,Ute / Tray,4.0,5.0,26990.0,2998.8888888888887
Daihatsu,Hijet,2022,1,USED,Manual,Other,Unleaded,,,,29.0,Green,,WA,Ute / Tray,,,28988.0,28988.0
Suzuki,Baleno,2021,2,USED,Automatic,Front,Unleaded,1.4,4.0,5.4,40262.0,White,Grey,WA,Hatchback,4.0,5.0,19998.0,9999.0
Land,Rover,2011,12,USED,Automatic,Other,,,,,222071.0,Black,,WA,Wagon,,,28980.0,2415.0
Kia,Cerato,2020,3,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,60153.0,Grey,Black,WA,Hatchback,5.0,5.0,21997.0,7332.333333333333
HSV,Senator,2012,11,USED,Automatic,Rear,Premium,6.2,8.0,13.9,164900.0,Black,,WA,Sedan,4.0,5.0,49990.0,4544.545454545455
Mitsubishi,Triton,2016,7,USED,Automatic,4WD,Diesel,2.4,4.0,7.6,129084.0,White,Black,WA,Ute / Tray,4.0,5.0,31987.0,4569.571428571428
Mitsubishi,Pajero,2016,7,USED,Automatic,4WD,Diesel,3.2,4.0,9.0,152000.0,Silver,Black,WA,SUV,4.0,7.0,38980.0,5568.571428571428
Hyundai,I30,2020,3,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,60300.0,Silver,,WA,Hatchback,4.0,5.0,23999.0,7999.666666666667
Holden,UTE,2012,11,USED,Manual,Rear,Unleaded,,,,90098.0,Green,,WA,Ute / Tray,,,29490.0,2680.909090909091
Toyota,RAV4,2023,0,USED,Automatic,Front,Hybrid,2.5,4.0,4.8,100.0,Black,,WA,SUV,5.0,5.0,67888.0,67888.0
Renault,Koleos,2018,5,USED,Automatic,Front,Premium,2.5,4.0,8.1,54468.0,Grey,,WA,SUV,4.0,5.0,24999.0,4999.8
Nissan,Navara,2017,6,USED,Manual,4WD,Diesel,2.3,4.0,6.6,68725.0,White,,WA,Ute / Tray,4.0,5.0,32980.0,5496.666666666667
Toyota,C-HR,2017,6,USED,Automatic,AWD,Premium,1.2,4.0,5.6,63052.0,Grey,,WA,SUV,4.0,5.0,34990.0,5831.666666666667
Isuzu,D-MAX,2019,4,USED,Automatic,4WD,Diesel,3.0,4.0,7.9,107108.0,White,,WA,Ute / Tray,4.0,5.0,44990.0,11247.5
Jeep,Compass,2022,1,USED,Automatic,4WD,Unleaded,2.4,4.0,7.9,12818.0,Silver,,WA,SUV,4.0,5.0,45990.0,45990.0
Mitsubishi,Triton,2019,4,USED,Automatic,4WD,Diesel,2.4,4.0,7.6,39613.0,Grey,Black Sports Cloth,WA,Ute / Tray,4.0,5.0,45999.0,11499.75
Mazda,CX-5,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,6.9,95756.0,Blue,,WA,SUV,4.0,5.0,31990.0,6398.0
Toyota,RAV4,2020,3,USED,Automatic,Front,Hybrid,2.5,4.0,4.7,17105.0,Red,Black,WA,SUV,5.0,5.0,54350.0,18116.666666666668
Nissan,Navara,2022,1,USED,Automatic,4WD,Diesel,2.3,4.0,7.9,22.0,White,,WA,Ute / Tray,4.0,5.0,52999.0,52999.0
Toyota,Landcruiser,2017,6,USED,Automatic,4WD,Diesel,2.8,4.0,8.0,77086.0,White,,WA,SUV,4.0,7.0,62984.0,10497.333333333334
Mitsubishi,Outlander,2011,12,USED,Manual,Front,Unleaded,2.4,4.0,9.5,236856.0,Silver,,WA,SUV,4.0,5.0,9999.0,833.25
Nissan,Navara,2016,7,USED,Automatic,4WD,Diesel,2.3,4.0,7.1,183044.0,White,,WA,Ute / Tray,4.0,5.0,29789.0,4255.571428571428
Hyundai,Veloster,2012,11,USED,Manual,Front,Unleaded,1.6,4.0,6.4,144100.0,White,Black,WA,Hatchback,3.0,4.0,13750.0,1250.0
Isuzu,MU-X,2019,4,USED,Automatic,4WD,Diesel,3.0,4.0,7.9,83162.0,Silver,,WA,SUV,4.0,7.0,52988.0,13247.0
Mazda,MPV,2006,17,USED,Automatic,Front,Unleaded,3.0,6.0,13.0,196082.0,Silver,,WA,Wagon,4.0,7.0,6999.0,411.70588235294116
Toyota,Fortuner,2022,1,USED,Automatic,4WD,Diesel,2.8,4.0,7.6,5637.0,White,Black Fabric,WA,SUV,4.0,7.0,65888.0,65888.0
Toyota,Estima,2005,18,USED,Automatic,Front,,2.4,4.0,,158821.0,Grey,Grey,WA,Wagon,4.0,,9990.0,555.0
Toyota,Fortuner,2019,4,USED,Automatic,AWD,Diesel,2.8,4.0,8.6,78664.0,Grey,,WA,SUV,4.0,7.0,55988.0,13997.0
Ford,Territory,2011,12,USED,Automatic,Rear,Unleaded,4.0,6.0,10.6,145385.0,White,Black,WA,SUV,4.0,7.0,16889.0,1407.4166666666667
Kia,Stinger,2020,3,USED,Automatic,Rear,Unleaded,3.3,6.0,10.2,25006.0,Grey,,WA,Sedan,4.0,5.0,56990.0,18996.666666666668
Jeep,Cherokee,2011,12,USED,Automatic,4WD,Unleaded,3.7,6.0,11.7,55411.0,White,Black,WA,SUV,4.0,5.0,15885.0,1323.75
Hyundai,Palisade,2021,2,USED,Automatic,AWD,Diesel,2.2,4.0,7.3,63616.0,Grey,,WA,SUV,4.0,8.0,56980.0,28490.0
Lexus,NX350,2021,2,USED,Automatic,AWD,Premium,2.4,4.0,8.1,8309.0,Grey,,WA,SUV,4.0,5.0,83999.0,41999.5
Holden,Cruze,2015,8,USED,Automatic,Front,Unleaded,1.8,4.0,7.4,169752.0,Black,Black,WA,Hatchback,5.0,5.0,10888.0,1361.0
Lexus,NX350,2021,2,USED,Automatic,AWD,Premium,2.4,4.0,8.1,14856.0,White,,WA,SUV,4.0,5.0,81999.0,40999.5
Mitsubishi,Outlander,2018,5,USED,Automatic,AWD,Unleaded,2.4,4.0,7.2,76261.0,Silver,,WA,SUV,4.0,7.0,27999.0,5599.8
Mercedes-Benz,C300,2019,4,USED,Automatic,Rear,Unleaded,2.0,4.0,7.0,30855.0,Blue,,WA,Coupe,2.0,4.0,69988.0,17497.0
Suzuki,Grand,2010,13,USED,Automatic,4WD,Unleaded,2.4,4.0,9.9,161744.0,Grey,,WA,SUV,4.0,5.0,13999.0,1076.8461538461538
Peugeot,3008,2018,5,USED,Automatic,Front,Premium,1.6,4.0,7.3,45569.0,Blue,,WA,SUV,4.0,5.0,33988.0,6797.6
Lexus,RX450H,2020,3,USED,Automatic,AWD,Hybrid,3.5,6.0,5.7,34661.0,White,Black,WA,SUV,4.0,5.0,89999.0,29999.666666666668
Volvo,V40,2003,20,USED,Automatic,Front,Unleaded,1.9,4.0,9.6,186493.0,Green,,WA,Wagon,4.0,5.0,5999.0,299.95
Mercedes-Benz,S450,2018,5,USED,Automatic,Rear,Premium,3.0,8.0,8.4,23014.0,White,,WA,Sedan,4.0,5.0,129980.0,25996.0
Mitsubishi,Delica,2002,21,USED,Automatic,Other,Unleaded,,,,244578.0,Silver,,WA,Wagon,,,14999.0,714.2380952380952
Toyota,Landcruiser,2020,3,USED,Automatic,4WD,Diesel,4.5,8.0,9.5,59004.0,Grey,Grey Fabric,WA,SUV,4.0,8.0,109990.0,36663.333333333336
Holden,Commodore,2001,22,USED,Automatic,Rear,Unleaded,5.7,8.0,13.5,234384.0,Red,,WA,Sedan,4.0,5.0,17990.0,817.7272727272727
Tesla,Model,2022,1,USED,Automatic,AWD,Electric,0.0,,,6704.0,Silver,Silver,WA,Sedan,4.0,5.0,86990.0,86990.0
Ford,Ranger,2012,11,USED,Automatic,Rear,Diesel,3.2,5.0,8.9,235654.0,Blue,,WA,Ute / Tray,4.0,5.0,17999.0,1636.2727272727273
Lexus,UX200,2022,1,DEMO,Automatic,Front,Unleaded,2.0,4.0,5.8,5122.0,Silver,Black,WA,SUV,4.0,5.0,59999.0,59999.0
Ford,Mustang,2016,7,USED,Automatic,Rear,Premium,5.0,8.0,12.6,32700.0,Grey,Black,WA,Coupe,2.0,4.0,59990.0,8570.0
Holden,Trax,2016,7,USED,Automatic,Front,Unleaded,1.8,4.0,7.6,110359.0,Grey,Black,WA,SUV,4.0,5.0,14998.0,2142.5714285714284
Lexus,LX450D,2020,3,USED,Automatic,AWD,Diesel,4.5,8.0,9.5,31813.0,White,Black,WA,SUV,4.0,5.0,126990.0,42330.0
Ford,Falcon,2003,20,USED,Manual,Rear,Unleaded,5.4,8.0,12.5,235952.0,Blue,Black,WA,Ute / Tray,2.0,2.0,20990.0,1049.5
Toyota,Landcruiser,2022,1,USED,Automatic,4WD,Diesel,3.3,6.0,8.9,17629.0,Grey,Black Fabric,WA,SUV,4.0,7.0,115990.0,115990.0
Toyota,Landcruiser,2004,19,USED,Automatic,4WD,Diesel,3.0,4.0,12.6,340058.0,White,Black,WA,SUV,4.0,8.0,18990.0,999.4736842105264
Jeep,Wrangler,2021,2,USED,Automatic,4WD,Unleaded,3.6,6.0,10.3,5693.0,Grey,,WA,SUV,4.0,5.0,75990.0,37995.0
Ford,Ranger,2018,5,USED,Automatic,4WD,Diesel,3.2,5.0,8.7,101066.0,Black,Grey,WA,Ute / Tray,4.0,5.0,46888.0,9377.6
Porsche,Cayenne,2020,3,USED,Automatic,Other,Premium,,,,18300.0,White,"Extended Partial Leather Interior, Seat Centres In Fabric, Black",WA,Wagon,,,199900.0,66633.33333333333
Hyundai,Genesis,2017,6,USED,Automatic,Rear,Unleaded,3.8,6.0,11.2,170173.0,White,,WA,Sedan,4.0,5.0,19999.0,3333.1666666666665
Volkswagen,Tiguan,2023,0,DEMO,Automatic,Front,Premium,1.4,4.0,7.7,850.0,White,Titanium Black,WA,SUV,4.0,7.0,52888.0,52888.0
Kia,Sportage,2020,3,USED,Automatic,AWD,Diesel,2.0,4.0,6.4,66711.0,White,Black,WA,SUV,4.0,5.0,30990.0,10330.0
Ford,Mustang,2021,2,USED,Manual,Rear,Premium,5.0,8.0,13.9,1939.0,Grey,Black,WA,Hatchback,2.0,4.0,114990.0,57495.0
Holden,Calais,2014,9,USED,Automatic,Rear,Premium,6.0,8.0,14.6,119516.0,White,Beige,WA,Sedan,4.0,5.0,37870.0,4207.777777777777
Mazda,6,2015,8,USED,Automatic,Front,Diesel,2.2,4.0,5.4,98000.0,Silver,,WA,Sedan,4.0,5.0,21999.0,2749.875
Mazda,6,2015,8,USED,Automatic,Other,,,,,123041.0,Grey,,WA,Other,,,23990.0,2998.75
Jeep,Grand,2020,3,USED,Automatic,4WD,Diesel,3.0,6.0,7.0,90714.0,Black,Black,WA,SUV,4.0,5.0,54998.0,18332.666666666668
Jeep,Grand,2008,15,USED,Automatic,4WD,Diesel,3.0,6.0,16.0,171994.0,Blue,Black,WA,SUV,4.0,5.0,13990.0,932.6666666666666
Nissan,Patrol,2012,11,USED,Manual,4WD,Diesel,3.0,4.0,10.9,242525.0,Black,Grey,WA,SUV,4.0,7.0,27990.0,2544.5454545454545
Nissan,X-Trail,2012,11,USED,Automatic,Front,Unleaded,2.0,4.0,8.4,185509.0,Black,Black,WA,SUV,4.0,5.0,13990.0,1271.8181818181818
Toyota,Hilux,2012,11,USED,Automatic,4WD,Diesel,3.0,4.0,9.3,174859.0,White,,WA,Ute / Tray,4.0,5.0,34990.0,3180.909090909091
Holden,Commodore,2009,14,USED,Automatic,Rear,Unleaded,3.6,6.0,11.0,196453.0,Green,,WA,Sedan,4.0,5.0,10990.0,785.0
Toyota,C-HR,2021,2,USED,Automatic,Front,Hybrid,1.8,4.0,4.3,23324.0,Silver,Black,WA,SUV,4.0,5.0,44880.0,22440.0
Mazda,CX-3,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,6.1,198886.0,Red,,WA,SUV,4.0,5.0,17999.0,3599.8
Jeep,Wrangler,2019,4,USED,Automatic,4WD,Unleaded,3.6,6.0,9.6,49602.0,Green,Grey,WA,SUV,2.0,4.0,43998.0,10999.5
FPV,GT,2010,13,USED,Manual,Rear,Premium,5.0,8.0,13.6,134003.0,Black,Black,WA,Sedan,4.0,5.0,57957.0,4458.2307692307695
Holden,Rodeo,2008,15,USED,Manual,4WD,Diesel,3.0,4.0,8.4,314973.0,White,,WA,Ute / Tray,4.0,5.0,11999.0,799.9333333333333
Volkswagen,Tiguan,2017,6,USED,Automatic,AWD,Premium,2.0,4.0,8.1,92526.0,White,,WA,SUV,4.0,5.0,32990.0,5498.333333333333
Hyundai,I30,2020,3,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,56405.0,White,,WA,Hatchback,4.0,5.0,23999.0,7999.666666666667
HSV,Gtsr,2017,6,USED,Manual,Rear,Premium,6.2,8.0,15.1,26000.0,Green,Black,WA,Sedan,4.0,5.0,179990.0,29998.333333333332
Nissan,Navara,2006,17,USED,Manual,4WD,Diesel,3.0,4.0,9.6,230114.0,Blue,Black,WA,Ute / Tray,4.0,5.0,12990.0,764.1176470588235
Toyota,Landcruiser,2019,4,USED,Manual,4WD,Diesel,4.5,8.0,10.7,131839.0,White,,WA,Ute / Tray,2.0,3.0,69990.0,17497.5
Mazda,3,2020,3,USED,Automatic,Front,Unleaded,2.5,4.0,6.5,52000.0,White,,WA,Sedan,4.0,5.0,31999.0,10666.333333333334
Holden,Commodore,2016,7,USED,Automatic,Rear,Unleaded,3.6,6.0,9.5,102917.0,White,Null,WA,Sedan,4.0,5.0,27870.0,3981.4285714285716
Ford,Ecosport,2014,9,USED,Manual,Front,Premium,1.0,3.0,5.7,84902.0,Yellow,Black,WA,SUV,4.0,5.0,11990.0,1332.2222222222222
Holden,Cruze,2016,7,USED,Automatic,Front,Unleaded,1.8,4.0,7.4,98778.0,White,Black,WA,Sedan,4.0,5.0,13990.0,1998.5714285714287
Kia,Optima,2014,9,USED,Automatic,Front,Unleaded,2.4,4.0,7.9,121371.0,Silver,Black,WA,Sedan,4.0,5.0,14990.0,1665.5555555555557
Mitsubishi,Triton,2009,14,USED,Manual,4WD,Diesel,2.5,4.0,9.1,283598.0,White,Grey,WA,Ute / Tray,4.0,5.0,13990.0,999.2857142857143
Mitsubishi,Triton,2020,3,USED,Automatic,4WD,Diesel,2.4,4.0,8.6,89201.0,White,Grey,WA,Ute / Tray,2.0,4.0,39800.0,13266.666666666666
Mitsubishi,Pajero,2014,9,USED,Automatic,4WD,Diesel,3.2,4.0,9.0,190184.0,Gold,Black,WA,SUV,4.0,7.0,29870.0,3318.8888888888887
Ford,Ranger,2020,3,USED,Manual,4WD,Diesel,3.2,5.0,8.4,71920.0,Silver,Black,WA,Ute / Tray,4.0,5.0,52800.0,17600.0
Holden,Astra,2017,6,USED,Automatic,Front,Premium,1.4,4.0,5.8,80973.0,Grey,Black,WA,Hatchback,5.0,5.0,18985.0,3164.1666666666665
Mitsubishi,Outlander,2015,8,USED,Automatic,Front,Unleaded,2.0,4.0,6.6,134215.0,White,Black,WA,SUV,4.0,5.0,18994.0,2374.25
Kia,RIO,2008,15,USED,Manual,Front,Unleaded,,,,168737.0,Silver,,WA,Hatchback,,,7200.0,480.0
Nissan,Pulsar,2013,10,USED,Automatic,Front,Unleaded,1.8,4.0,6.7,125859.0,Black,Black,WA,Sedan,4.0,5.0,12989.0,1298.9
Isuzu,D-MAX,2023,0,USED,Automatic,4WD,Diesel,3.0,4.0,8.0,4941.0,White,,WA,Ute / Tray,4.0,5.0,55999.0,55999.0
Toyota,Corolla,2022,1,USED,Automatic,Front,Unleaded,2.0,4.0,6.0,25252.0,White,,WA,Hatchback,5.0,5.0,29990.0,29990.0
Mazda,CX-8,2022,1,USED,Automatic,Front,Unleaded,2.5,4.0,8.1,26808.0,Grey,Black,WA,SUV,4.0,7.0,44870.0,44870.0
Toyota,Corolla,2010,13,USED,Automatic,Front,Unleaded,,,,236180.0,Blue,,WA,Hatchback,,,11999.0,923.0
Mazda,CX-9,2022,1,USED,Automatic,Front,Unleaded,2.5,4.0,8.4,11137.0,White,Burgundy,WA,SUV,4.0,7.0,57870.0,57870.0
Ford,Focus,2015,8,USED,Automatic,Other,,,,,131977.0,Black,,WA,Hatchback,,,14990.0,1873.75
Mazda,CX-8,2021,2,USED,Automatic,Front,Diesel,2.2,4.0,5.9,25436.0,Blue,Black,WA,SUV,4.0,7.0,55870.0,27935.0
Jeep,Grand,2013,10,USED,Automatic,AWD,Premium,3.6,6.0,11.0,195024.0,White,Black,WA,SUV,4.0,5.0,23750.0,2375.0
Holden,Commodore,2011,12,USED,Automatic,Other,,,,,210354.0,White,,WA,Other,,,14990.0,1249.1666666666667
Toyota,Hiace,2017,6,USED,Automatic,Rear,Unleaded,2.7,4.0,9.8,201511.0,White,,WA,Commercial,4.0,2.0,26990.0,4498.333333333333
Subaru,Forester,2014,9,USED,Automatic,AWD,Unleaded,2.5,4.0,8.1,163091.0,Blue,Black,WA,SUV,4.0,5.0,19870.0,2207.777777777778
Nissan,Pathfinder,2015,8,USED,Automatic,4WD,Premium,3.5,6.0,10.2,113523.0,Blue,Black,WA,SUV,4.0,7.0,22888.0,2861.0
Kia,Sportage,2017,6,USED,Automatic,AWD,Unleaded,2.4,4.0,8.5,59500.0,Red,,WA,SUV,4.0,5.0,32999.0,5499.833333333333
Subaru,XV,2019,4,USED,Automatic,AWD,Unleaded,2.0,4.0,7.1,68964.0,White,Grey,WA,SUV,4.0,5.0,29995.0,7498.75
Hyundai,Tucson,2019,4,USED,Automatic,AWD,Unleaded,1.6,4.0,7.7,37109.0,Black,,WA,SUV,4.0,5.0,38999.0,9749.75
Holden,Equinox,2017,6,USED,Automatic,Front,Premium,2.0,4.0,8.2,89693.0,Grey,Black,WA,SUV,4.0,5.0,22987.0,3831.1666666666665
Kia,Carnival,2021,2,USED,Automatic,Front,Unleaded,3.5,6.0,9.6,31687.0,White,,WA,Wagon,4.0,8.0,44999.0,22499.5
Nissan,Navara,2014,9,USED,Manual,4WD,Diesel,2.5,4.0,9.2,139400.0,Black,Black,WA,Ute / Tray,4.0,5.0,17990.0,1998.888888888889
Nissan,Navara,2010,13,USED,Automatic,4WD,Diesel,2.5,4.0,10.5,346624.0,White,Black,WA,Ute / Tray,4.0,5.0,12990.0,999.2307692307693
Mercedes-Benz,C63,2016,7,USED,Automatic,Rear,Premium,4.0,8.0,8.6,26000.0,White,Black And Red,WA,Sedan,4.0,5.0,124990.0,17855.714285714286
Ford,Falcon,2010,13,USED,Manual,Rear,Unleaded,4.0,6.0,11.7,158414.0,Blue,Black,WA,Ute / Tray,2.0,2.0,20990.0,1614.6153846153845
Mini,Cooper,2014,9,USED,Automatic,Front,Unleaded,,,,92400.0,Yellow,,WA,Hatchback,,,18999.0,2111.0
Ford,Ecosport,2016,7,USED,Automatic,Front,Premium,1.5,4.0,6.5,112220.0,Blue,Blue,WA,SUV,4.0,5.0,16990.0,2427.1428571428573
Nissan,Qashqai,2016,7,USED,Automatic,Front,Unleaded,2.0,4.0,6.9,74194.0,Grey,Black,WA,SUV,4.0,5.0,21990.0,3141.4285714285716
Hyundai,I30,2010,13,USED,Manual,Front,Diesel,1.6,4.0,4.7,229732.0,Red,,WA,Hatchback,5.0,5.0,8488.0,652.9230769230769
Mazda,CX-3,2018,5,USED,Automatic,AWD,Unleaded,2.0,4.0,6.7,97094.0,Blue,Black,WA,SUV,4.0,5.0,23990.0,4798.0
Isuzu,D-MAX,2022,1,USED,Automatic,4WD,Diesel,3.0,4.0,7.7,11550.0,White,,WA,Ute / Tray,4.0,5.0,69988.0,69988.0
Nissan,Dualis,2011,12,USED,Automatic,Front,Unleaded,2.0,4.0,8.2,149632.0,White,Black,WA,SUV,4.0,5.0,13990.0,1165.8333333333333
Toyota,Hilux,2015,8,USED,Automatic,4WD,Diesel,3.0,4.0,8.7,152298.0,White,Grey,WA,Ute / Tray,4.0,5.0,38990.0,4873.75
Mitsubishi,Outlander,2013,10,USED,Automatic,AWD,Diesel,2.3,4.0,5.8,121114.0,Blue,,WA,SUV,4.0,7.0,19488.0,1948.8
Nissan,Pathfinder,2013,10,USED,Automatic,4WD,Diesel,2.5,4.0,9.0,101472.0,Silver,,WA,SUV,4.0,7.0,24988.0,2498.8
Volkswagen,Amarok,2019,4,USED,Automatic,4WD,Diesel,3.0,6.0,8.9,103997.0,White,Black,WA,Ute / Tray,4.0,5.0,51888.0,12972.0
LDV,T60,2020,3,USED,Manual,4WD,Diesel,2.8,4.0,8.8,27529.0,White,,WA,Ute / Tray,4.0,5.0,28988.0,9662.666666666666
Isuzu,D-MAX,2016,7,USED,Manual,4WD,Diesel,3.0,4.0,8.3,165110.0,White,Grey,WA,Ute / Tray,4.0,5.0,40990.0,5855.714285714285
Mitsubishi,Lancer,2014,9,USED,Automatic,AWD,Premium,2.0,4.0,10.1,84393.0,White,,WA,Sedan,4.0,5.0,42988.0,4776.444444444444
Toyota,Yaris,2016,7,USED,Manual,Front,Unleaded,1.3,4.0,5.7,37413.0,Yellow,,WA,Hatchback,5.0,5.0,17988.0,2569.714285714286
Ford,Transit,2015,8,USED,Manual,Front,Diesel,2.2,4.0,7.3,111033.0,Gold,,WA,Commercial,3.0,2.0,31988.0,3998.5
HSV,Clubsport,2013,10,USED,Automatic,Rear,Premium,6.2,8.0,13.9,95066.0,Black,Black,WA,Sedan,4.0,5.0,70990.0,7099.0
Toyota,Hilux,2015,8,USED,Automatic,4WD,Diesel,2.8,4.0,8.5,107084.0,Grey,Black,WA,Ute / Tray,4.0,5.0,50990.0,6373.75
Toyota,RAV4,2021,2,USED,Automatic,AWD,Hybrid,2.5,4.0,4.8,13591.0,White,Black,WA,SUV,5.0,5.0,54990.0,27495.0
Mazda,2,2015,8,USED,Automatic,Front,Unleaded,1.5,4.0,5.5,193198.0,White,Black,WA,Hatchback,5.0,5.0,12990.0,1623.75
Mitsubishi,Triton,2016,7,USED,Automatic,4WD,Diesel,2.4,4.0,7.6,126922.0,Grey,Black,WA,Ute / Tray,4.0,5.0,33990.0,4855.714285714285
Hyundai,Veloster,2014,9,USED,Manual,Front,Unleaded,1.6,4.0,6.4,137551.0,Red,Black,WA,Hatchback,3.0,4.0,15985.0,1776.111111111111
Subaru,Outback,2007,16,USED,Automatic,AWD,Unleaded,2.5,4.0,9.1,273034.0,Grey,,WA,SUV,4.0,5.0,4990.0,311.875
Mitsubishi,Pajero,2019,4,USED,Automatic,4WD,Diesel,3.2,4.0,9.0,73139.0,White,Black,WA,SUV,4.0,7.0,45888.0,11472.0
Ford,Territory,2013,10,USED,Automatic,Rear,Diesel,2.7,6.0,8.2,160155.0,White,Grey,WA,SUV,4.0,7.0,14985.0,1498.5
Toyota,Avensis,2009,14,USED,Automatic,Front,Unleaded,2.4,4.0,9.2,149154.0,White,Black,WA,Wagon,4.0,7.0,11998.0,857.0
Mitsubishi,Outlander,2018,5,USED,Automatic,Front,Unleaded,2.4,4.0,6.8,93698.0,White,Black,WA,SUV,4.0,5.0,22000.0,4400.0
Volkswagen,Golf,2017,6,USED,Automatic,Front,Premium,1.4,4.0,5.4,114054.0,Black,Black,WA,Hatchback,5.0,5.0,23982.0,3997.0
Volkswagen,Golf,2005,18,USED,Manual,Front,Premium,2.0,4.0,8.1,241792.0,Red,,WA,Hatchback,5.0,5.0,7990.0,443.8888888888889
Ford,Everest,2016,7,USED,Automatic,Rear,Diesel,3.2,5.0,8.5,97013.0,Blue,Black,WA,SUV,4.0,7.0,34991.0,4998.714285714285
Mitsubishi,Eclipse,2017,6,USED,Automatic,Front,Unleaded,1.5,4.0,7.3,233608.0,Grey,Black,WA,SUV,4.0,5.0,18888.0,3148.0
MG,MG3,2020,3,USED,Automatic,Front,Premium,1.5,4.0,6.7,35300.0,Silver,,WA,Hatchback,5.0,5.0,19999.0,6666.333333333333
Toyota,Camry,2021,2,USED,Automatic,Front,Hybrid,2.5,4.0,4.5,53920.0,Silver,,WA,Sedan,4.0,5.0,38990.0,19495.0
Holden,Captiva,2016,7,USED,Automatic,Front,Unleaded,2.4,4.0,8.8,128001.0,Silver,Black,WA,SUV,4.0,5.0,12990.0,1855.7142857142858
Ford,Ranger,2016,7,USED,Automatic,4WD,Diesel,2.2,4.0,8.1,99839.0,White,Grey,WA,Ute / Tray,4.0,5.0,30999.0,4428.428571428572
Mitsubishi,Eclipse,2021,2,USED,Automatic,AWD,,2.4,4.0,1.9,18772.0,White,Black,WA,SUV,4.0,5.0,48987.0,24493.5
Suzuki,Baleno,2021,2,USED,Automatic,Front,Unleaded,1.4,4.0,5.4,42507.0,White,Black,WA,Hatchback,4.0,5.0,18990.0,9495.0
Subaru,WRX,2014,9,USED,Automatic,Other,,,,,192089.0,Blue,,WA,Other,,,27990.0,3110.0
Mitsubishi,Triton,2019,4,USED,Automatic,4WD,Diesel,2.4,4.0,8.6,115010.0,White,Black,WA,Ute / Tray,4.0,5.0,39970.0,9992.5
Toyota,Landcruiser,2018,5,USED,Manual,4WD,Diesel,2.8,4.0,7.9,117922.0,White,,WA,SUV,4.0,7.0,59990.0,11998.0
Nissan,X-Trail,2020,3,USED,Automatic,Front,Unleaded,2.5,4.0,7.9,54776.0,Silver,,WA,SUV,4.0,5.0,31990.0,10663.333333333334
Ssangyong,Musso,2020,3,USED,Automatic,4WD,Diesel,2.2,4.0,8.6,70561.0,Black,,WA,Ute / Tray,4.0,5.0,34777.0,11592.333333333334
Jeep,Wrangler,2022,1,USED,Automatic,4WD,Unleaded,3.6,6.0,9.7,10128.0,White,,WA,SUV,4.0,5.0,75850.0,75850.0
Holden,Commodore,2013,10,USED,Automatic,Rear,Unleaded,3.6,6.0,9.5,92095.0,Red,Black,WA,Sedan,4.0,5.0,21998.0,2199.8
Toyota,Landcruiser,2017,6,USED,Automatic,4WD,Diesel,2.8,4.0,8.0,188940.0,White,,WA,SUV,4.0,7.0,48990.0,8165.0
Toyota,RAV4,2015,8,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,82159.0,Red,Grey,WA,SUV,4.0,5.0,23888.0,2986.0
Toyota,Hilux,2019,4,USED,Manual,4WD,Diesel,2.8,4.0,8.1,112184.0,White,,WA,Ute / Tray,2.0,2.0,54990.0,13747.5
Suzuki,Swift,2015,8,USED,Automatic,Front,Unleaded,1.4,4.0,6.2,93770.0,White,,WA,Hatchback,5.0,5.0,14999.0,1874.875
Peugeot,207,2010,13,USED,Automatic,Front,Unleaded,1.6,4.0,7.0,146303.0,Black,,WA,Hatchback,5.0,5.0,7888.0,606.7692307692307
Toyota,RAV4,2012,11,USED,Automatic,Front,Unleaded,2.4,4.0,9.6,217255.0,Black,Black,WA,SUV,4.0,5.0,15990.0,1453.6363636363637
Nissan,370Z,2015,8,USED,Automatic,Rear,Premium,3.7,6.0,10.4,55123.0,Black,,WA,Coupe,2.0,2.0,37999.0,4749.875
Chrysler,300,2012,11,USED,Automatic,Rear,Diesel,3.0,6.0,7.1,175774.0,Grey,Grey,WA,Sedan,4.0,5.0,19998.0,1818.0
Jeep,Grand,2011,12,USED,Automatic,AWD,Premium,5.7,8.0,14.1,93983.0,Grey,,WA,SUV,4.0,5.0,25999.0,2166.5833333333335
